Dimension;Density;Algorithm;Num_Robots;Time;Overlapping
10;15;MSTC*;4;242,31370849898477;0,21700879765395895
10;15;TMSTC*;4;251,2982683540971;0,2844574780058651
10;15;MSTC*;2;416,1554112112402;0,09970674486803519
10;15;TMSTC*;2;403,2135641951596;0,08797653958944282
10;15;MSTC*;4;220,77027414082664;0,16422287390029325
10;15;TMSTC*;4;240,58398263981138;0,25513196480938416
10;15;MSTC*;2;397,7997113923496;0,06158357771260997
10;15;TMSTC*;2;404,6561327303662;0,07624633431085044
10;15;MSTC*;4;240,25555551506523;0,21114369501466276
10;15;TMSTC*;4;237,8549782997642;0,19648093841642228
10;15;MSTC*;2;419,49927848087384;0,10557184750733138
10;15;TMSTC*;2;421,75627703419156;0,12023460410557185
10;15;MSTC*;4;266,74155840842997;0,3284457478005865
10;15;TMSTC*;4;248,89913417704852;0,2785923753665689
10;15;MSTC*;2;414,7702741408267;0,0967741935483871
10;15;TMSTC*;2;416,22683978266883;0,0967741935483871
10;15;MSTC*;4;238,02727269414427;0,2287390029325513
10;15;TMSTC*;4;246,74155840842997;0,25806451612903225
10;15;MSTC*;2;409,61341989133444;0,07331378299120235
10;15;TMSTC*;2;410,81370849898485;0,10557184750733138
10;15;MSTC*;4;235,47056274847714;0,20821114369501467
10;15;TMSTC*;4;259,3129869798585;0,2404692082111437
10;15;MSTC*;2;424,79826835409716;0,12316715542521994
10;15;TMSTC*;2;406,6848484627629;0,0967741935483871
10;15;MSTC*;4;248,2835497283357;0,2727272727272727
10;15;TMSTC*;4;232,47056274847714;0,21114369501466276
10;15;MSTC*;2;414,44184701608054;0,08797653958944282
10;15;TMSTC*;2;405,1981240502722;0,07917888563049853
10;15;MSTC*;4;226,42712839031898;0,15249266862170088
10;15;TMSTC*;4;234,39913417704855;0,21114369501466276
10;15;MSTC*;2;404,81298697985875;0,06451612903225806
10;15;TMSTC*;2;414,45512260358976;0,08797653958944282
10;15;MSTC*;4;234,82770560561997;0,187683284457478
10;15;TMSTC*;4;240,55598842654092;0,22287390029325513
10;15;MSTC*;2;403,38513707041335;0,06744868035190615
10;15;TMSTC*;2;398,98455985511254;0,06451612903225806
10;15;MSTC*;4;227,0412698007795;0,15542521994134897
10;15;TMSTC*;4;229,61341989133425;0,19648093841642228
10;15;MSTC*;2;422,28427124746196;0,093841642228739
10;15;TMSTC*;2;419,92712839031907;0,12316715542521994
10;15;MSTC*;4;240,69812405027184;0,2316715542521994
10;15;TMSTC*;4;242,51327558750904;0,24633431085043989
10;15;MSTC*;2;415,913131283684;0,08797653958944282
10;15;TMSTC*;2;392,28499276658823;0,04105571847507331
10;15;MSTC*;4;233,3844155512871;0,1935483870967742
10;15;TMSTC*;4;233,1988455693981;0,1906158357771261
10;15;MSTC*;2;429,35569981889046;0,10263929618768329
10;15;TMSTC*;2;439,98455985511237;0,16129032258064516
10;15;MSTC*;4;244,71284267603332;0,23460410557184752
10;15;TMSTC*;4;261,6988455693981;0,3020527859237537
10;15;MSTC*;2;405,5419913199057;0,06158357771260997
10;15;TMSTC*;2;421,5125540683829;0,11436950146627566
10;15;MSTC*;4;238,2989898732233;0,21114369501466276
10;15;TMSTC*;4;257,81370849898474;0,31378299120234604
10;15;MSTC*;2;407,67012983700164;0,07917888563049853
10;15;TMSTC*;2;420,783549728336;0,11730205278592376
10;15;MSTC*;4;237,82698408649378;0,1935483870967742
10;15;TMSTC*;4;254,89913417704852;0,28152492668621704
10;15;MSTC*;2;402,3991341770487;0,06451612903225806
10;15;TMSTC*;2;406,92784990944534;0,08504398826979472
10;15;MSTC*;4;224,41385280280997;0,16422287390029325
10;15;TMSTC*;4;223,75555551506517;0,1466275659824047
10;15;MSTC*;2;403,3991341770487;0,04985337243401759
10;15;TMSTC*;2;428,5839826398115;0,10850439882697947
10;15;MSTC*;4;242,6701298370014;0,15835777126099707
10;15;TMSTC*;4;257,1981240502719;0,2727272727272727
10;15;MSTC*;2;417,32698408649406;0,09970674486803519
10;15;TMSTC*;2;407,62741699796953;0,0967741935483871
10;15;MSTC*;4;244,65541121124002;0,2316715542521994
10;15;TMSTC*;4;239,08542567806379;0,1935483870967742
10;15;MSTC*;2;418,17012983700147;0,09970674486803519
10;15;TMSTC*;2;435,96984122935095;0,15542521994134897
10;15;MSTC*;4;244,48455985511237;0,2316715542521994
10;15;TMSTC*;4;260,0419913199057;0,3255131964809384
10;15;MSTC*;2;422,99855696174785;0,11143695014662756
10;15;TMSTC*;2;421,5272726941443;0,11143695014662756
10;15;MSTC*;4;241,340981193129;0,20821114369501467
10;15;TMSTC*;4;248,95512260358947;0,24633431085043989
10;15;MSTC*;2;414,2422799275563;0,06451612903225806
10;15;TMSTC*;2;426,6274169979697;0,12316715542521994
10;15;MSTC*;4;224,65685424949237;0,10850439882697947
10;15;TMSTC*;4;237,38513707041332;0,2434017595307918
10;15;MSTC*;2;409,3696969255258;0,07331378299120235
10;15;TMSTC*;2;408,6841269436369;0,093841642228739
10;15;MSTC*;4;252,44112549695424;0,21114369501466276
10;15;TMSTC*;4;248,35569981889043;0,2727272727272727
10;15;MSTC*;2;402,44184701608066;0,05278592375366569
10;15;TMSTC*;2;399,3424242313814;0,06451612903225806
10;15;MSTC*;4;245,45512260358947;0,25806451612903225
10;15;TMSTC*;4;222,44184701608046;0,16422287390029325
10;15;MSTC*;2;411,44184701608066;0,0967741935483871
10;15;TMSTC*;2;406,42784990944534;0,08797653958944282
10;15;MSTC*;4;244,52799421327046;0,24926686217008798
10;15;TMSTC*;4;230,1708513561276;0,21407624633431085
10;15;MSTC*;2;407,0272726941443;0,07917888563049853
10;15;TMSTC*;2;396,31370849898485;0,06744868035190615
10;15;MSTC*;4;245,79898987322332;0,21700879765395895
10;15;TMSTC*;4;231,71356419515953;0,17888563049853373
10;15;MSTC*;2;397,11341989133444;0,05278592375366569
10;15;TMSTC*;2;413,7135641951595;0,11143695014662756
10;15;MSTC*;4;229,1274169979695;0,17302052785923755
10;15;TMSTC*;4;242,01255406838283;0,2404692082111437
10;15;MSTC*;2;408,2135641951596;0,07624633431085044
10;15;TMSTC*;2;380,2989898732235;0,03225806451612903
10;15;MSTC*;4;237,5419913199057;0,19648093841642228
10;15;TMSTC*;4;220,1274169979695;0,17302052785923755
10;15;MSTC*;2;395,4992784808739;0,04398826979472141
10;15;TMSTC*;2;408,6561327303663;0,09090909090909091
10;15;MSTC*;4;220,89913417704852;0,1348973607038123
10;15;TMSTC*;4;233,27027414082661;0,17595307917888564
10;15;MSTC*;2;418,07070705230245;0,09970674486803519
10;15;TMSTC*;2;399,25627703419144;0,07038123167155426
10;15;MSTC*;4;239,32770560561997;0,1906158357771261
10;15;TMSTC*;4;235,11269837220806;0,21994134897360704
10;15;MSTC*;2;424,0125540683831;0,11436950146627566
10;15;TMSTC*;2;419,413131283684;0,11436950146627566
10;15;MSTC*;4;255,19884556939806;0,2756598240469208
10;15;TMSTC*;4;248,09870126557283;0,2404692082111437
10;15;MSTC*;2;432,8991341770486;0,1378299120234604
10;15;TMSTC*;2;427,2275613017948;0,13196480938416422
10;15;MSTC*;4;275,3122654607323;0,3812316715542522
10;15;TMSTC*;4;271,56926401404996;0,3812316715542522
10;15;MSTC*;2;420,1554112112403;0,11143695014662756
10;15;TMSTC*;2;401,3556998188907;0,07624633431085044
10;15;MSTC*;4;257,86969692552566;0,25806451612903225
10;15;TMSTC*;4;247,64141410460473;0,2756598240469208
10;15;MSTC*;2;413,19884556939826;0,07331378299120235
10;15;TMSTC*;2;429,44112549695456;0,13196480938416422
10;15;MSTC*;4;229,74227992755615;0,17302052785923755
10;15;TMSTC*;4;241,05670994566714;0,23460410557184752
10;15;MSTC*;2;402,7702741408267;0,06158357771260997
10;15;TMSTC*;2;430,62741699796953;0,13196480938416422
10;15;MSTC*;4;241,72756130179474;0,26099706744868034
10;15;TMSTC*;4;241,95584412271572;0,24926686217008798
10;15;MSTC*;2;423,684848462763;0,12316715542521994
10;15;TMSTC*;2;426,45584412271575;0,12609970674486803
10;15;MSTC*;4;232,91385280280997;0,18475073313782991
10;15;TMSTC*;4;242,49783544262138;0,21407624633431085
10;15;MSTC*;2;408,55598842654115;0,06451612903225806
10;15;TMSTC*;2;400,0567099456672;0,07624633431085044
10;15;MSTC*;4;235,84170271225523;0,19648093841642228
10;15;TMSTC*;4;260,7695526217004;0,3020527859237537
10;15;MSTC*;2;408,6561327303662;0,08797653958944282
10;15;TMSTC*;2;410,22683978266883;0,08504398826979472
10;15;MSTC*;4;244,05526690741476;0,23460410557184752
10;15;TMSTC*;4;246,39841265792236;0,25513196480938416
10;15;MSTC*;2;401,45656564184196;0,06744868035190615
10;15;TMSTC*;2;399,8417027122554;0,08797653958944282
10;15;MSTC*;4;245,35642133801664;0,26392961876832843
10;15;TMSTC*;4;224,9278499094452;0,18475073313782991
10;15;MSTC*;2;401,98528137423864;0,07624633431085044
10;15;TMSTC*;2;397,5994227846991;0,06744868035190615
10;15;MSTC*;4;227,68484846276286;0,17008797653958943
10;15;TMSTC*;4;238,76955262170046;0,21114369501466276
10;15;MSTC*;2;403,7128426760334;0,06158357771260997
10;15;TMSTC*;2;419,698124050272;0,11143695014662756
10;15;MSTC*;4;249,5545453882885;0,2434017595307918
10;15;TMSTC*;4;231,45584412271566;0,1935483870967742
10;15;MSTC*;2;434,7128426760336;0,12316715542521994
10;15;TMSTC*;2;373,62813851709575;0,01466275659824047
10;15;MSTC*;4;270,05670994566714;0,36363636363636365
10;15;TMSTC*;4;241,04126980077947;0,22580645161290322
10;15;MSTC*;2;420,413131283684;0,08504398826979472
10;15;TMSTC*;2;416,4558441227159;0,12609970674486803
10;15;MSTC*;4;252,66940831787522;0,2697947214076246
10;15;TMSTC*;4;259,2982683540971;0,3489736070381232
10;15;MSTC*;2;422,44112549695456;0,08797653958944282
10;15;TMSTC*;2;419,2408368893041;0,0967741935483871
10;15;MSTC*;4;246,8402596740028;0,25513196480938416
10;15;TMSTC*;4;227,52727269414427;0,17888563049853373
10;15;MSTC*;2;427,1274169979696;0,10557184750733138
10;15;TMSTC*;2;431,3696969255258;0,1348973607038123
10;15;MSTC*;4;231,6126983722081;0,16422287390029325
10;15;TMSTC*;4;250,24083688930378;0,26099706744868034
10;15;MSTC*;2;401,1561327303663;0,05571847507331378
10;15;TMSTC*;2;412,2415584084302;0,08797653958944282
10;15;MSTC*;4;239,013275587509;0,18475073313782991
10;15;TMSTC*;4;237,7275613017947;0,23460410557184752
10;15;MSTC*;2;429,49855696174785;0,11436950146627566
10;15;TMSTC*;2;424,4124097645577;0,12316715542521994
10;15;MSTC*;4;242,65685424949237;0,18181818181818182
10;15;TMSTC*;4;248,78499276658806;0,2316715542521994
10;15;MSTC*;2;391,9852813742386;0,0469208211143695
10;15;TMSTC*;2;410,5419913199057;0,0967741935483871
10;15;MSTC*;4;234,11341989133427;0,18181818181818182
10;15;TMSTC*;4;249,06926401404996;0,25806451612903225
10;15;MSTC*;2;414,6274169979697;0,0967741935483871
10;15;TMSTC*;2;409,6848484627629;0,07917888563049853
10;15;MSTC*;4;253,24155840842997;0,24633431085043989
10;15;TMSTC*;4;242,82770560562;0,24926686217008798
10;15;MSTC*;2;413,7128426760336;0,08504398826979472
10;15;TMSTC*;2;403,9705627484773;0,09090909090909091
10;15;MSTC*;4;242,67012983700138;0,2404692082111437
10;15;TMSTC*;4;238,05598842654092;0,23460410557184752
10;15;MSTC*;2;421,98455985511254;0,11436950146627566
10;15;TMSTC*;2;433,5987012655729;0,1495601173020528
10;15;MSTC*;4;267,3836940321609;0,2991202346041056
10;15;TMSTC*;4;264,2688311025742;0,36950146627565983
10;15;MSTC*;2;422,0987012655729;0,10850439882697947
10;15;TMSTC*;2;412,54126980077956;0,08797653958944282
10;15;MSTC*;4;251,77027414082664;0,2756598240469208
10;15;TMSTC*;4;256,7275613017947;0,30498533724340177
10;15;MSTC*;2;399,0707070523025;0,06744868035190615
10;15;TMSTC*;2;400,5272726941443;0,07331378299120235
10;15;MSTC*;4;237,48383833598615;0,20234604105571846
10;15;TMSTC*;4;234,84170271225523;0,20821114369501467
10;15;MSTC*;2;404,48528137423864;0,07331378299120235
10;15;TMSTC*;2;428,91240976455794;0,13196480938416422
10;15;MSTC*;4;252,06998553317615;0,2697947214076246
10;15;TMSTC*;4;257,49855696174757;0,3196480938416422
10;15;MSTC*;2;433,4558441227159;0,14076246334310852
10;15;TMSTC*;2;416,1126983722081;0,11143695014662756
10;15;MSTC*;4;245,56926401404993;0,19648093841642228
10;15;TMSTC*;4;239,91385280280997;0,24926686217008798
10;15;MSTC*;2;401,01399710663526;0,06744868035190615
10;15;TMSTC*;2;410,82698408649384;0,10263929618768329
10;15;MSTC*;4;245,9691197102247;0,26392961876832843
10;15;TMSTC*;4;247,89769113879615;0,2434017595307918
10;15;MSTC*;2;403,184848462763;0,07624633431085044
10;15;TMSTC*;2;410,64141410460496;0,09970674486803519
10;15;MSTC*;4;232,51327558750904;0,16422287390029325
10;15;TMSTC*;4;242,54126980077947;0,24926686217008798
10;15;MSTC*;2;401,4992784808739;0,05571847507331378
10;15;TMSTC*;2;414,69884556939815;0,08797653958944282
10;15;MSTC*;4;240,75627703419138;0,20234604105571846
10;15;TMSTC*;4;249,1274169979695;0,2727272727272727
10;15;MSTC*;2;428,67012983700147;0,11436950146627566
10;15;TMSTC*;2;430,198124050272;0,12023460410557185
10;15;MSTC*;4;262,8836940321609;0,2932551319648094
10;15;TMSTC*;4;268,9264068711928;0,3548387096774194
10;15;MSTC*;2;424,25627703419144;0,12316715542521994
10;15;TMSTC*;2;406,6995670885243;0,08797653958944282
10;15;MSTC*;4;235,98455985511234;0,17595307917888564
10;15;TMSTC*;4;250,04199131990572;0,24926686217008798
10;15;MSTC*;2;414,62741699796953;0,08504398826979472
10;15;TMSTC*;2;419,7135641951596;0,12609970674486803
10;15;MSTC*;4;227,88513707041332;0,187683284457478
10;15;TMSTC*;4;258,55670994566714;0,3196480938416422
10;15;MSTC*;2;431,17012983700164;0,11143695014662756
10;15;TMSTC*;2;428,8556998188907;0,12023460410557185
10;15;MSTC*;4;255,1701298370014;0,23460410557184752
10;15;TMSTC*;4;256,0118325492566;0,2785923753665689
10;15;MSTC*;2;404,9558441227159;0,06451612903225806
10;15;TMSTC*;2;417,883694032161;0,11143695014662756
10;15;MSTC*;4;236,39841265792236;0,20234604105571846
10;15;TMSTC*;4;249,0111110301304;0,2844574780058651
10;15;MSTC*;2;401,98528137423864;0,07331378299120235
10;15;TMSTC*;2;413,74155840843;0,0967741935483871
10;15;MSTC*;4;239,7562770341914;0,17302052785923755
10;15;TMSTC*;4;261,8417027122552;0,2932551319648094
10;15;MSTC*;2;423,8984126579224;0,09970674486803519
10;15;TMSTC*;2;417,78499276658823;0,12609970674486803
10;15;MSTC*;4;251,36897540639947;0,2404692082111437
10;15;TMSTC*;4;257,54199131990566;0,2932551319648094
10;15;MSTC*;2;398,41385280281;0,0469208211143695
10;15;TMSTC*;2;411,8556998188907;0,09970674486803519
10;15;MSTC*;4;223,47056274847714;0,13196480938416422
10;15;TMSTC*;4;247,68484846276286;0,26099706744868034
10;15;MSTC*;2;420,2842712474619;0,0967741935483871
10;15;TMSTC*;2;396,3851370704134;0,06451612903225806
10;15;MSTC*;4;249,427128390319;0,2785923753665689
10;15;TMSTC*;4;248,2128426760333;0,2873900293255132
10;15;MSTC*;2;409,1414141046048;0,07624633431085044
10;15;TMSTC*;2;417,3984126579224;0,11143695014662756
10;15;MSTC*;4;255,69668101201944;0,24633431085043989
10;15;TMSTC*;4;244,2128426760333;0,2316715542521994
10;15;MSTC*;2;409,08470415893777;0,07331378299120235
10;15;TMSTC*;2;396,7422799275563;0,06158357771260997
10;15;MSTC*;4;241,38441555128708;0,2287390029325513
10;15;TMSTC*;4;241,35569981889046;0,2375366568914956
10;15;MSTC*;2;396,09942278469913;0,05865102639296188
10;15;TMSTC*;2;391,4705627484772;0,05278592375366569
10;15;MSTC*;4;235,84170271225523;0,17595307917888564
10;15;TMSTC*;4;241,17085135612763;0,2316715542521994
10;15;MSTC*;2;421,66940831787554;0,09970674486803519
10;15;TMSTC*;2;401,5279942132706;0,08211143695014662
10;15;MSTC*;4;249,72683978266855;0,2668621700879765
10;15;TMSTC*;4;237,52727269414424;0,2434017595307918
10;15;MSTC*;2;415,78427124746213;0,10263929618768329
10;15;TMSTC*;2;408,82698408649406;0,0967741935483871
10;15;MSTC*;4;237,95656564184188;0,21407624633431085
10;15;TMSTC*;4;229,96984122935095;0,18475073313782991
10;15;MSTC*;2;411,98455985511254;0,08797653958944282
10;15;TMSTC*;2;413,74155840843;0,09970674486803519
10;15;MSTC*;4;248,48455985511237;0,26099706744868034
10;15;TMSTC*;4;253,01327558750904;0,2961876832844575
10;15;MSTC*;2;431,14141410460473;0,1466275659824047
10;15;TMSTC*;2;425,74155840843;0,1348973607038123
10;15;MSTC*;4;226,65541121123997;0,17595307917888564
10;15;TMSTC*;4;269,7989898732233;0,2697947214076246
10;15;MSTC*;2;410,0125540683829;0,07038123167155426
10;15;TMSTC*;2;402,58470415893765;0,06451612903225806
10;15;MSTC*;4;230,92712839031904;0,13196480938416422
10;15;TMSTC*;4;218,28427124746185;0,1378299120234604
10;15;MSTC*;2;425,8122654607327;0,12316715542521994
10;15;TMSTC*;2;424,59797974644675;0,11730205278592376
10;15;MSTC*;4;236,9985569617476;0,21407624633431085
10;15;TMSTC*;4;240,5839826398114;0,2316715542521994
10;15;MSTC*;2;401,8424242313814;0,06451612903225806
10;15;TMSTC*;2;401,0125540683831;0,06451612903225806
10;15;MSTC*;4;241,27027414082664;0,20234604105571846
10;15;TMSTC*;4;227,7128426760333;0,187683284457478
10;15;MSTC*;2;427,8122654607325;0,12609970674486803
10;15;TMSTC*;2;408,4992784808739;0,10557184750733138
10;15;MSTC*;4;232,58398263981138;0,20821114369501467
10;15;TMSTC*;4;238,927128390319;0,2316715542521994
10;15;MSTC*;2;447,72683978266883;0,15835777126099707
10;15;TMSTC*;2;421,61341989133444;0,11143695014662756
10;15;MSTC*;4;253,77027414082661;0,2903225806451613
10;15;TMSTC*;4;249,28499276658806;0,2727272727272727
10;15;MSTC*;2;428,21284267603335;0,11730205278592376
10;15;TMSTC*;2;415,7842712474619;0,10850439882697947
10;15;MSTC*;4;253,82626256736756;0,2668621700879765
10;15;TMSTC*;4;249,3844155512871;0,2873900293255132
10;15;MSTC*;2;428,097979746447;0,09970674486803519
10;15;TMSTC*;2;405,11341989133444;0,07331378299120235
10;15;MSTC*;4;253,24155840842994;0,21700879765395895
10;15;TMSTC*;4;241,25555551506517;0,19941348973607037
10;15;MSTC*;2;423,98455985511237;0,11143695014662756
10;15;TMSTC*;2;393,85642133801673;0,06158357771260997
10;15;MSTC*;4;227,95656564184188;0,17302052785923755
10;15;TMSTC*;4;237,68484846276283;0,24633431085043989
10;15;MSTC*;2;404,9992784808739;0,07624633431085044
10;15;TMSTC*;2;412,6848484627629;0,11436950146627566
10;15;MSTC*;4;253,29754683497092;0,2375366568914956
10;15;TMSTC*;4;240,74155840842994;0,2287390029325513
10;15;MSTC*;2;404,3991341770487;0,07331378299120235
10;15;TMSTC*;2;420,3409811931293;0,11436950146627566
10;15;MSTC*;4;234,98528137423855;0,20527859237536658
10;15;TMSTC*;4;239,24227992755615;0,2434017595307918
10;15;MSTC*;2;411,89841265792256;0,08504398826979472
10;15;TMSTC*;2;425,87041844465193;0,13196480938416422
10;15;MSTC*;4;257,28499276658806;0,30498533724340177
10;15;TMSTC*;4;266,2408368893038;0,3255131964809384
10;40;MSTC*;2;324,12741699796965;0,17427385892116182
10;40;TMSTC*;2;322,84170271225537;0,17427385892116182
10;40;MSTC*;4;200,0552669074147;0,3817427385892116
10;40;TMSTC*;4;196,74155840842994;0,3817427385892116
10;40;MSTC*;2;319,59870126557297;0,14937759336099585
10;40;TMSTC*;2;314,9558441227158;0,13278008298755187
10;40;MSTC*;4;212,9698412293509;0,49377593360995853
10;40;TMSTC*;4;210,41313128368378;0,45228215767634855
10;40;MSTC*;2;329,0419913199057;0,1825726141078838
10;40;TMSTC*;2;339,87041844465193;0,23651452282157676
10;40;MSTC*;4;235,54126980077947;0,6473029045643154
10;40;TMSTC*;4;238,62669547884332;0,6929460580912863
10;40;MSTC*;2;331,1126983722081;0,1825726141078838
10;40;TMSTC*;2;314,1274169979696;0,13692946058091288
10;40;MSTC*;4;214,4256853520666;0,4605809128630705
10;40;TMSTC*;4;218,168686798749;0,44813278008298757
10;40;MSTC*;2;309,2275613017948;0,11618257261410789
10;40;TMSTC*;2;304,3564213380167;0,1078838174273859
10;40;MSTC*;4;213,24155840842997;0,4315352697095436
10;40;TMSTC*;4;215,5847041589376;0,3983402489626556
10;40;MSTC*;2;304,62813851709575;0,1078838174273859
10;40;TMSTC*;2;304,62813851709575;0,11203319502074689
10;40;MSTC*;4;205,9558441227157;0,4605809128630705
10;40;TMSTC*;4;199,4985569617476;0,38589211618257263
10;40;MSTC*;2;358,413131283684;0,27385892116182575
10;40;TMSTC*;2;363,8417027122554;0,2987551867219917
10;40;MSTC*;4;221,34098119312904;0,5186721991701245
10;40;TMSTC*;4;229,88441555128708;0,5767634854771784
10;40;MSTC*;2;347,826984086494;0,24481327800829875
10;40;TMSTC*;2;346,54126980077973;0,24481327800829875
10;40;MSTC*;4;206,0832611206852;0,3775933609958506
10;40;TMSTC*;4;205,44040397782805;0,3775933609958506
10;40;MSTC*;2;363,0132755875091;0,3070539419087137
10;40;TMSTC*;2;372,2989898732234;0,3236514522821577
10;40;MSTC*;4;251,91240976455757;0,7883817427385892
10;40;TMSTC*;4;247,11197685308184;0,7551867219917012
10;40;MSTC*;2;339,72756130179494;0,21991701244813278
10;40;TMSTC*;2;324,69884556939815;0,17012448132780084
10;40;MSTC*;4;220,69812405027184;0,5311203319502075
10;40;TMSTC*;4;231,26955262170043;0,5518672199170125
10;40;MSTC*;2;356,76955262170054;0,2863070539419087
10;40;TMSTC*;2;356,76955262170054;0,29045643153526973
10;40;MSTC*;4;233,7828282092095;0,5850622406639004
10;40;TMSTC*;4;241,1399710663523;0,5477178423236515
10;40;MSTC*;2;325,48455985511237;0,18672199170124482
